parent_theme,child_theme,topic,geography_type,geography,metric,stratum,year,epiweek,start_date,metric_value
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,30,25/07/2022,1.2
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,30,25/07/2022,0.71
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,30,25/07/2022,2.07
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,31,01/08/2022,3.73
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,31,01/08/2022,6.73
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,31,01/08/2022,1.32
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,31,01/08/2022,1.81
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,31,01/08/2022,0.62
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,32,08/08/2022,6.19
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,32,08/08/2022,6.73
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,32,08/08/2022,0.52
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,32,08/08/2022,0.41
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,32,08/08/2022,0.34
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,33,15/08/2022,1.69
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,33,15/08/2022,2.56
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,33,15/08/2022,1.13
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,33,15/08/2022,1.45
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,33,15/08/2022,0.3
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,34,22/08/2022,2.25
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,34,22/08/2022,4.76
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,34,22/08/2022,0.48
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,34,22/08/2022,0.72
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,34,22/08/2022,1.36
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,35,29/08/2022,1.81
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,35,29/08/2022,0
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,35,29/08/2022,1.01
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,35,29/08/2022,0.84
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,35,29/08/2022,2.24
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,36,05/09/2022,4.04
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,36,05/09/2022,0
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,36,05/09/2022,0.54
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,36,05/09/2022,0.82
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,36,05/09/2022,0.41
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,37,12/09/2022,2.23
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,37,12/09/2022,2.02
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,37,12/09/2022,1.32
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,37,12/09/2022,1.32
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,37,12/09/2022,1.48
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,38,19/09/2022,4.61
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,38,19/09/2022,3.77
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,38,19/09/2022,0.46
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,38,19/09/2022,1.43
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,38,19/09/2022,1.65
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,39,26/09/2022,4.91
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,39,26/09/2022,3.85
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,39,26/09/2022,0.77
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,39,26/09/2022,0.48
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,39,26/09/2022,1.02
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,40,03/10/2022,4.15
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,40,03/10/2022,5.31
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,40,03/10/2022,1.29
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,40,03/10/2022,0.98
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,40,03/10/2022,0.52
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,41,10/10/2022,3.74
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,41,10/10/2022,2.27
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,41,10/10/2022,1.64
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,41,10/10/2022,0.34
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,41,10/10/2022,0.4
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,42,17/10/2022,4.15
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,42,17/10/2022,3.94
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,42,17/10/2022,0.28
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,42,17/10/2022,1.09
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,42,17/10/2022,0.97
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,43,24/10/2022,5
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,43,24/10/2022,4.03
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,43,24/10/2022,1.36
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,43,24/10/2022,0.28
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,43,24/10/2022,0.2
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,44,31/10/2022,5.38
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,44,31/10/2022,3.68
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,44,31/10/2022,1.99
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,44,31/10/2022,0.57
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,44,31/10/2022,1.01
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,45,07/11/2022,4.21
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,45,07/11/2022,5.34
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,45,07/11/2022,0.73
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,45,07/11/2022,1.3
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,45,07/11/2022,0.36
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,46,14/11/2022,2.97
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,46,14/11/2022,2.14
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,46,14/11/2022,1.2
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,46,14/11/2022,0.52
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,46,14/11/2022,0.84
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,47,21/11/2022,4.17
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,47,21/11/2022,4.97
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,47,21/11/2022,0.9
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,47,21/11/2022,0.92
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,47,21/11/2022,1.71
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,48,28/11/2022,3.32
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,48,28/11/2022,4.57
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,48,28/11/2022,0.57
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,48,28/11/2022,0.96
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,48,28/11/2022,0.81
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,49,05/12/2022,3.25
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,49,05/12/2022,1.2
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,49,05/12/2022,1.43
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,49,05/12/2022,0.98
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,49,05/12/2022,0.73
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,50,12/12/2022,2.68
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,50,12/12/2022,3.94
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,50,12/12/2022,1.2
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,50,12/12/2022,0.72
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,50,12/12/2022,1.25
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,51,19/12/2022,2.04
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,51,19/12/2022,3.9
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,51,19/12/2022,1.05
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,51,19/12/2022,0.25
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,51,19/12/2022,1.1
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,52,26/12/2022,2.48
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,52,26/12/2022,1.18
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,52,26/12/2022,1.57
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,52,26/12/2022,0.91
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,52,26/12/2022,0.61
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2023,1,02/01/2023,1.39
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2023,1,02/01/2023,1.83
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2023,1,02/01/2023,0.64
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2023,1,02/01/2023,0.71
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2023,1,02/01/2023,1.16
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2023,2,09/01/2023,2.32
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2023,2,09/01/2023,1.92
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2023,2,09/01/2023,0.19
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2023,2,09/01/2023,1.14
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2023,2,09/01/2023,0.88
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2023,3,16/01/2023,2.78
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2023,3,16/01/2023,0
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2023,3,16/01/2023,1.25
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2023,3,16/01/2023,2.34
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2023,3,16/01/2023,0.1
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2023,4,23/01/2023,3.7
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2023,4,23/01/2023,0
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2023,4,23/01/2023,0.21
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2023,4,23/01/2023,0.33
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2023,4,23/01/2023,0.61
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2023,5,30/01/2023,3.29
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2023,5,30/01/2023,1.28
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2023,5,30/01/2023,0.62
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2023,5,30/01/2023,0.72
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2023,5,30/01/2023,1.18
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2023,6,06/02/2023,4.05
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2023,6,06/02/2023,0.52
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2023,6,06/02/2023,0.22
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2023,6,06/02/2023,1.2
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2023,6,06/02/2023,1.43
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2023,7,13/02/2023,5.46
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2023,7,13/02/2023,3.38
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2023,7,13/02/2023,1.29
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2023,7,13/02/2023,0.8
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2023,7,13/02/2023,0.75
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2023,8,20/02/2023,7.91
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2023,8,20/02/2023,0.75
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2023,8,20/02/2023,1.5
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2023,8,20/02/2023,2.1
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2023,8,20/02/2023,1.69
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,9,28/02/2022,26.81
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,9,28/02/2022,21.1
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,9,28/02/2022,8.22
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,9,28/02/2022,4.33
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,9,28/02/2022,5.33
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,10,07/03/2022,23.48
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,10,07/03/2022,23.4
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,10,07/03/2022,5.51
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,10,07/03/2022,4.12
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,10,07/03/2022,3.82
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,11,14/03/2022,26.15
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,11,14/03/2022,16
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,11,14/03/2022,8.66
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,11,14/03/2022,8.19
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,11,14/03/2022,4.96
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,12,21/03/2022,21.03
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,12,21/03/2022,18.81
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,12,21/03/2022,7.82
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,12,21/03/2022,5.12
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,12,21/03/2022,6.67
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,13,28/03/2022,23.88
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,13,28/03/2022,8.74
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,13,28/03/2022,7.01
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,13,28/03/2022,6.1
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,13,28/03/2022,3.93
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,14,04/04/2022,15.67
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,14,04/04/2022,9.09
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,14,04/04/2022,7.06
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,14,04/04/2022,4.69
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,14,04/04/2022,4.01
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,15,11/04/2022,11.83
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,15,11/04/2022,7.53
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,15,11/04/2022,6.79
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,15,11/04/2022,3.5
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,15,11/04/2022,3.16
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,16,18/04/2022,17.92
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,16,18/04/2022,6.9
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,16,18/04/2022,8.13
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,16,18/04/2022,3.31
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,16,18/04/2022,2.21
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,17,25/04/2022,14.19
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,17,25/04/2022,9.62
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,17,25/04/2022,4.02
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,17,25/04/2022,4.27
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,17,25/04/2022,3.69
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,18,02/05/2022,22.05
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,18,02/05/2022,21.51
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,18,02/05/2022,5.53
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,18,02/05/2022,2.69
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,18,02/05/2022,3
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,19,09/05/2022,26.7
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,19,09/05/2022,20.35
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,19,09/05/2022,11.9
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,19,09/05/2022,5.82
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,19,09/05/2022,2.58
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,20,16/05/2022,29.14
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,20,16/05/2022,19.23
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,20,16/05/2022,7.36
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,20,16/05/2022,3.92
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,20,16/05/2022,3.6
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,21,23/05/2022,23.08
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,21,23/05/2022,23.28
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,21,23/05/2022,4.51
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,21,23/05/2022,3.46
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,21,23/05/2022,2.54
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,22,30/05/2022,26.7
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,22,30/05/2022,26.79
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,22,30/05/2022,9.73
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,22,30/05/2022,4.53
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,22,30/05/2022,2.63
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,23,06/06/2022,23.9
